record_id,insect_id,plant_name,plant_family,observation_type,plant_part,life_stage,reference,notes
hostplant-000238,species-0271,シリアル食品や豆類などの植物性のもの,,飼育,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000235,species-0271,不明,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000236,species-0271,動物の毛皮やこれらの加工製品,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000237,species-0271,魚粉などの動物質,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000241,species-0272,フクロウのペリット,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000239,species-0272,不明,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000240,species-0272,毛織物,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000243,species-0273,不明,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000244,species-0273,動物の毛皮,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000242,species-0273,毛織物,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000245,species-0273,魚粉などの動物質,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000246,species-0275,哺乳類の毛や鳥類の羽毛,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000247,species-0277,不明,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000248,species-0277,動物,,野外（国内）,毛皮,幼虫,日本産蛾類標準図鑑3,
hostplant-000250,species-0277,猛禽類のペリット,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000253,species-0279,ペレット,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,ペレットなどのケラチン質。オオタカとフクロウの巣にある食べ残しの骨についている肉
hostplant-000252,species-0279,不明,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000251,species-0279,鳥の羽,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000254,species-0280,地衣類,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000255,species-0280,昆虫の死骸,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000256,species-0281,枯れ葉,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000257,species-0282,地衣類,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000258,species-0282,昆虫の死骸,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000259,species-0283,地衣類,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000260,species-0283,昆虫の死骸,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000261,species-0288,朽ち木,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000262,species-0288,枯れ木,,野外（国内）,樹皮,幼虫,日本産蛾類標準図鑑3,
hostplant-900006,species-0289,不明,,野外（国内）,樹皮,幼虫,日本産蛾類標準図鑑3,
hostplant-000263,species-0290,ヤブニッケイ,クスノキ科,野外（国内）,枯れ枝,幼虫,日本産蛾類標準図鑑3,
hostplant-000264,species-0291,枯れ木,,野外（国内）,樹皮,幼虫,日本産蛾類標準図鑑3,
hostplant-000268,species-0292,アゾベの木にできたゴール,,国外,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000266,species-0292,ヒメコラノキ,アオイ科,国外,果実,幼虫,日本産蛾類標準図鑑3,コーラの原料となる
hostplant-000269,species-0292,乾燥または腐敗した植物質,,国外,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000267,species-0292,綿,,国外,,幼虫,日本産蛾類標準図鑑3,
hostplant-000270,species-0294,朽ち木,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000271,species-0294,枯れ木,,野外（国内）,樹皮,幼虫,日本産蛾類標準図鑑3,古くなった竹の柵でも幼虫を採集
hostplant-000272,species-0295,枯れ木,,野外（国内）,樹皮,幼虫,日本産蛾類標準図鑑3,
hostplant-000274,species-0296,アラビアゴムモドキ,マメ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000278,species-0296,オウコチョウ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000280,species-0296,キダチデンセイ,マメ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000279,species-0296,シロゴチョウ,マメ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000277,species-0296,ナンバンサイカチ,マメ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000276,species-0296,ハブソウ,マメ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000275,species-0296,ピルマネムノキ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000273,species-0296,マメ科,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,さまざまなマメ科が報告されている
hostplant-000281,species-0298,シナノキ,アオイ科,野外（国内）,枯れ枝,幼虫,日本産蛾類標準図鑑3,
hostplant-000282,species-0298,ホウオウボク,マメ科,野外（国内）,朽ちた梢,幼虫,日本産蛾類標準図鑑3,
hostplant-004438,species-0299,サツマイモ,ヒルガオ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-004433,species-0299,サトウキビ,イネ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-004437,species-0299,トウモロコシ,イネ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-004435,species-0299,ドラセナ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-004434,species-0299,バナナ,バショウ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-004436,species-0299,ベンジャミン,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000283,species-0305,朽ち木,,野外（国内）,樹皮,幼虫,日本産蛾類標準図鑑3,
hostplant-000284,species-0307,朽ち木,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000285,species-0311,地衣類,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000286,species-0313,粉状地衣類,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000287,species-0314,不明,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000289,species-0317,昆虫,,飼育,死骸,幼虫,日本産蛾類標準図鑑3,乾燥した昆虫の死骸
hostplant-000288,species-0317,緑色藻,,飼育,葉,幼虫,日本産蛾類標準図鑑3,古い木材に生える陸生緑色藻類
hostplant-000290,species-0318,粉状地衣類,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000291,species-0320,地衣類,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000293,species-0322,カビ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,カビ類（糸状体）などを食べているのが観察されている
hostplant-000292,species-0322,キノコ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,地表近くや朽ち木下面などに生じるキノコ類（担子体）
hostplant-000294,species-0323,不明,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,前種と大差ないと推定される
hostplant-000295,species-0327,倒木のカビ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000296,species-0328,粉状地衣類,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000297,species-0328,葉状地衣,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000298,species-0329,地衣類,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,おそらく生息場所の地衣類などを食べる。ネズミモチについているイボタロウカイガラムシの雄蛹と分泌物を食べるのが確認されている
hostplant-000299,species-0330,不明,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000300,species-0330,枯れ葉,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000301,species-0331,広葉樹,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000303,species-0331,草本,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,草本類（セイタカアワダチソウなど）も食べる。。若齢期には若い枝の樹皮やミカンなど果実の果皮も摂食する
hostplant-000304,species-0332,広葉樹,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000305,species-0332,針葉樹,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,ときには; しばしば若い樹皮をかじる
hostplant-000307,species-0333,カラマツのような針葉樹,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000309,species-0333,ギシギシ,タデ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,草本も食べる
hostplant-000308,species-0333,ヨモギ,キク科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000306,species-0333,広葉樹,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000310,species-0334,地衣類,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000311,species-0335,アベマキ,ブナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000314,species-0335,ゲットウ,ショウガ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,飼育条件下ではビカクシダで容易に飼育できる
hostplant-000312,species-0335,シマイズセンリョウ,サクラソウ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000313,species-0335,ヤマモモ,ヤマモモ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000315,species-0336,地衣類,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000316,species-0337,ヤマモモ,ヤマモモ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000318,species-0338,エノキ,アサ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000317,species-0338,ホウロクイチゴ,バラ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000320,species-0339,不明,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,草地の草本類を食べると推定される
hostplant-000321,species-0342,アルファルファ,マメ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000322,species-0342,ギシギシ,タデ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000326,species-0609,アラカシ,ブナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000324,species-0609,クヌギ,ブナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000323,species-0609,クリ,ブナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000325,species-0609,コナラ,ブナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000327,species-0609,ツブラジイ,ブナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000328,species-0612,エゾノウワミズザクラ,バラ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000329,species-0612,シウリザクラ,バラ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000330,species-0613,ニシキギ,ニシキギ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000331,species-0613,マユミ,ニシキギ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000334,species-0614,エゾノコリンゴ,バラ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000333,species-0614,ズミ,バラ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000336,species-0614,ハナカイドウ,バラ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000335,species-0614,ヒメリンゴ,バラ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000332,species-0614,リンゴ,バラ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000338,species-0615,ツリバナ,ニシキギ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000337,species-0615,マユミ,ニシキギ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000339,species-0616,マユミ,ニシキギ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000342,species-0617,エゾノコリンゴ,バラ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000341,species-0617,ニシキギ,ニシキギ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000340,species-0617,マユミ,ニシキギ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000343,species-0618,ツルウメモドキ,ニシキギ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000344,species-0619,コマユミ,ニシキギ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000346,species-0620,コマユミ,ニシキギ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000345,species-0620,ニシキギ,ニシキギ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000347,species-0621,マユミ,ニシキギ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000348,species-0622,ツリバナ,ニシキギ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000349,species-0622,ヒロハツリバナ,ニシキギ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000350,species-0623,ニシキギ,ニシキギ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000352,species-0624,ツルマサキ,ニシキギ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000351,species-0624,マサキ,ニシキギ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000353,species-0625,ツリバナ,ニシキギ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000354,species-0626,ツルマサキ,ニシキギ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000355,species-0627,ツルマサキ,ニシキギ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000356,species-0628,ニシキギ,ニシキギ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000358,species-0629,コマユミ,ニシキギ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000357,species-0629,マサキ,ニシキギ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000360,species-0630,オオベンケイソウ,ベンケイソウ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000359,species-0630,ベンケイソウ,ベンケイソウ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000361,species-0630,ミセバヤ,ベンケイソウ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000362,species-0633,ハリツルマサキ,ニシキギ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000364,species-0636,コマユミ,ニシキギ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000363,species-0636,ニシキギ,ニシキギ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000365,species-0638,ミヤマイボタ,モクセイ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000366,species-0639,エゾイボタ,モクセイ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
hostplant-000367,species-0640,ハシドイ,モクセイ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑3,
